LATITUDE,LONGITUDE,ACCIDENTDATE,YEAR,DAYOFWEEK,ACCIDENTTYPE,FEETFROMINTERSECTION,ROADSURFACE,ROADCONDITION,STREETLIGHT,LIGHTCONDITION,WEATHER,TRAFFICCONDITION
38.928882,-77.037666,9-Aug-11,2011,Tuesday,Prop. Damage,25,Asphalt,Dry,Street Lights Off,Daylight,Clear,Light
38.935365,-77.05378,9-Nov-10,2010,Tuesday,Prop. Damage,0,Asphalt,Dry,Street Lights Off,Daylight,Clear,Heavy
38.905388,-77.016464,24-Feb-11,2011,Thursday,Prop. Damage,40,Asphalt,Wet,Street Lights Off,Daylight,Rain,Medium
38.92343,-77.04369,22-Sep-11,2011,Thursday,Injury,0,Asphalt,Dry,None,Daylight,Clear,Light
38.9519,-77.02742,4-Feb-11,2011,Friday,Prop. Damage,0,Asphalt,Dry,Street Lights On,Dark (Lighted),Clear,Medium
38.906927,-77.010954,14-Aug-14,2014,Thursday,Prop. Damage,0,Asphalt,Dry,Street Lights On,Dark (Lighted),Clear,Light
38.93311,-76.97961,9-Jun-14,2014,Monday,Prop. Damage,0,Asphalt,Dry,Street Lights Off,Daylight,Clear,Medium
38.892342,-76.941864,5-Apr-14,2014,Saturday,Prop. Damage,0,Asphalt,Dry,Street Lights On,Dark (Lighted),Clear,Light
38.88597,-77.03194,30-Jun-14,2014,Monday,Prop. Damage,0,Asphalt,Dry,None,Daylight,Clear,Heavy
38.91365,-77.046156,4-Jul-14,2014,Friday,Prop. Damage,0,Asphalt,Dry,Street Lights Off,Daylight,Clear,Medium
38.9021,-77.02192,13-Apr-14,2014,Sunday,Prop. Damage,0,Asphalt,Dry,Street Lights On,Dark (Lighted),Clear,Medium
38.882331,-77.019613,8-Jul-13,2013,Monday,Prop. Damage,0,Concrete,Dry,Street Lights Off,Daylight,Clear,Medium
38.899699,-77.009458,23-Oct-13,2013,Wednesday,Prop. Damage,20,Asphalt,Dry,Street Lights On,Dark (Lighted),Clear,Light
38.878079,-77.039709,13-Jan-11,2011,Thursday,Prop. Damage,0,Asphalt,Dry,Street Lights On,Dark (Lighted),Clear,Heavy
38.864243,-76.982719,19-May-14,2014,Monday,Prop. Damage,0,Asphalt,Dry,Street Lights On,Dark (Lighted),Clear,Light
38.937336,-77.066387,27-Aug-12,2012,Monday,Injury,0,Asphalt,Dry,None,Daylight,Clear,Medium
38.936859,-77.030029,21-Jul-10,2010,Wednesday,Prop. Damage,0,Asphalt,Dry,Street Lights On,Daylight,Clear,Medium
38.93348,-77.07241,28-Jul-11,2011,Thursday,Prop. Damage,0,Asphalt,Dry,Street Lights Off,Daylight,Clear,Heavy
38.9021,-77.02192,11-Apr-15,2015,Saturday,Prop. Damage,0,Asphalt,Dry,Street Lights On,Dark (Lighted),Clear,Heavy
38.912752,-77.017827,24-Jun-15,2015,Wednesday,Injury,0,Asphalt,Dry,Street Lights Off,Daylight,Clear,Heavy
38.902637,-77.031959,22-Feb-10,2010,Tuesday,Prop. Damage,0,Asphalt,Dry,Street Lights On,Dark (Lighted),Clear,Light
38.89632,-77.001838,6-Feb-11,2011,Sunday,Prop. Damage,0,Asphalt,Dry,Street Lights Off,Daylight,Clear,Light
38.900509,-77.034065,30-Nov-10,2010,Tuesday,Prop. Damage,50,Asphalt,Wet,Street Lights On,Dark (Lighted),Rain,Medium
38.96613,-77.02419,19-Dec-10,2010,Sunday,Injury,20,Asphalt,Dry,Street Lights Off,Daylight,Clear,Light
38.914455,-77.000969,3-Jun-11,2011,Friday,Injury,30,Asphalt,Dry,Street Lights Off,Daylight,Clear,Light
38.913297,-77.015389,19-Jan-12,2012,Thursday,Injury,50,Asphalt,Dry,Street Lights Off,Daylight,Clear,Medium
38.912747,-77.021978,14-Sep-10,2010,Tuesday,Prop. Damage,50,Asphalt,Dry,Street Lights On,Dark (Lighted),Clear,Light
38.87923,-77.006655,20-May-10,2010,Thursday,Injury,50,Asphalt,Dry,Street Lights Off,Daylight,Clear,Heavy
38.90021,-77.03364,18-Sep-10,2010,Saturday,Injury,30,Asphalt,Dry,Street Lights On,Dark (Lighted),Clear,Heavy
38.862438,-76.960712,30-May-15,2015,Saturday,Prop. Damage,0,Asphalt,Dry,Street Lights Off,Daylight,Clear,Light
38.93266,-76.98867,30-Aug-14,2014,Saturday,Prop. Damage,0,Asphalt,Dry,Street Lights Off,Daylight,Clear,Light
38.878207,-77.039488,5-May-15,2015,Tuesday,Injury,0,Asphalt,Dry,Street Lights Off,Daylight,Clear,Heavy
38.902798,-77.053539,5-Feb-13,2013,Tuesday,Prop. Damage,0,Asphalt,Dry,Street Lights On,Dark (Lighted),Clear,Medium
38.88031,-76.926051,25-Jun-12,2012,Monday,Injury,250,Asphalt,Dry,Street Lights On,Dark (Lighted),Clear,Medium
38.99075,-77.036428,31-May-11,2011,Tuesday,Injury,6,Asphalt,Dry,Street Lights Off,Daylight,Clear,Medium
38.972926,-77.036475,6-Oct-10,2010,Wednesday,Prop. Damage,300,Concrete,Wet,Street Lights On,Dark (Lighted),Rain,Medium
38.868675,-76.989814,27-Jun-15,2015,Saturday,Prop. Damage,0,Asphalt,Wet,Street Lights Off,Daylight,Rain,Medium
38.91304,-76.976006,18-Apr-11,2011,Monday,Injury,0,Asphalt,Dry,Street Lights Off,Daylight,Clear,Light
38.907681,-77.069215,23-Jan-12,2012,Monday,Prop. Damage,20,Asphalt,Wet,Street Lights Off,Daylight,Fog/Mist,Light
38.89434,-77.039468,12-Nov-12,2012,Monday,Prop. Damage,0,Asphalt,Dry,Street Lights On,Dark (Not Lighted),Clear,Medium
38.907211,-76.935112,10-Feb-15,2015,Tuesday,Injury,0,Asphalt,Dry,Street Lights Off,Daylight,Clear,Medium
38.89209,-77.033653,7-Apr-12,2012,Saturday,Prop. Damage,0,Asphalt,Dry,Street Lights Off,Daylight,Clear,Heavy
38.869617,-76.981934,19-Oct-10,2010,Tuesday,Prop. Damage,100,Asphalt,Dry,Street Lights Off,Daylight,Clear,Light
38.891586,-76.946655,15-Jan-14,2014,Wednesday,Prop. Damage,0,Asphalt,Dry,Street Lights On,Dark (Lighted),Fog/Mist,Light
38.961249,-77.028174,27-May-11,2011,Friday,Prop. Damage,0,Asphalt,Dry,Street Lights Off,Daylight,Clear,Heavy
38.882449,-77.023227,29-Nov-13,2013,Friday,Prop. Damage,0,Concrete,Dry,Street Lights On,Dark (Lighted),Clear,Light
38.943724,-77.061248,17-Sep-12,2012,Monday,Injury,150,Asphalt,Dry,Street Lights Off,Daylight,Clear,Light
38.970385,-77.00848,23-Jun-10,2010,Wednesday,Prop. Damage,0,Asphalt,Dry,None,Daylight,Clear,Light
38.893402,-76.949959,5-Jun-15,2015,Friday,Prop. Damage,0,Asphalt,Dry,Street Lights Off,Daylight,7,Medium
38.913936,-77.012466,20-Jul-10,2010,Tuesday,Injury,25,Asphalt,Dry,Street Lights Off,Daylight,Clear,Light
38.911499,-77.011215,29-Jun-11,2011,Wednesday,Prop. Damage,5,Asphalt,Dry,Street Lights On,Dark (Lighted),Clear,Light
38.887825,-76.998283,9-Mar-10,2010,Tuesday,Prop. Damage,15,Asphalt,Dry,Street Lights Off,Daylight,Clear,Medium
38.91915,-77.03649,9-Jan-11,2011,Sunday,Prop. Damage,10,Asphalt,Dry,Street Lights On,Dark (Lighted),Clear,Medium
38.913872,-77.086876,14-Feb-14,2014,Friday,Prop. Damage,0,Asphalt,Snow,Street Lights On,Dark (Lighted),Clear,Light
38.95195,-77.024757,13-Sep-12,2012,Thursday,Injury,0,Asphalt,Dry,Street Lights On,Dark (Lighted),Clear,Light
38.88259,-77.021895,20-Jul-12,2012,Friday,Injury,0,Asphalt,Dry,Street Lights Off,Daylight,Clear,Heavy
38.941643,-77.077454,12-Dec-13,2013,Thursday,Prop. Damage,0,Concrete,Dry,Street Lights On,Dark (Lighted),Clear,Heavy
38.887609,-76.977231,29-Nov-11,2011,Tuesday,Prop. Damage,0,Asphalt,Wet,Street Lights On,Dark (Lighted),Rain,Heavy
38.904636,-77.029991,19-Apr-11,2011,Tuesday,Prop. Damage,10,Asphalt,Dry,Street Lights On,Daylight,Clear,Light
38.920377,-77.044019,20-Mar-11,2011,Sunday,Prop. Damage,100,Asphalt,Dry,Street Lights On,Dark (Lighted),Clear,Heavy
38.911501,-77.04879,21-Feb-12,2012,Tuesday,Prop. Damage,0,Asphalt,Dry,Street Lights Off,Daylight,Clear,Heavy
38.88979,-76.958687,24-Sep-10,2010,Friday,Injury,0,Asphalt,Dry,Street Lights Off,Daylight,Clear,Heavy
38.87801,-76.960808,6-Jan-15,2015,Tuesday,Prop. Damage,0,Asphalt,Snow,Street Lights On,Dark (Lighted),Snow,Medium
38.959216,-77.071925,11-May-13,2013,Saturday,Injury,0,Asphalt,Wet,Street Lights On,Dark (Lighted),Rain,Medium
38.896446,-76.957487,5-May-15,2015,Tuesday,Injury,10,Asphalt,Dry,Street Lights Off,Daylight,Clear,Medium
38.888242,-76.929742,10-May-11,2011,Tuesday,Injury,5,Asphalt,Dry,None,Daylight,Clear,Light
38.902027,-76.941963,12-Mar-11,2011,Saturday,Prop. Damage,60,Asphalt,Dry,Street Lights Off,Daylight,Clear,Medium
38.901319,-77.050637,30-Oct-13,2013,Wednesday,Prop. Damage,0,Asphalt,Dry,Street Lights Off,Daylight,Clear,Heavy
38.932628,-76.990848,14-Sep-10,2010,Tuesday,Prop. Damage,300,Asphalt,Dry,Street Lights Off,Daylight,Clear,Medium
38.910454,-76.985556,6-Jul-10,2010,Tuesday,Prop. Damage,10,Asphalt,Dry,Unknown,Dusk,Clear,Light
38.874553,-76.971871,26-Jun-13,2013,Wednesday,Prop. Damage,0,Asphalt,Dry,Street Lights Off,Daylight,Clear,Medium
38.87839,-77.00351,15-Nov-10,2010,Monday,Injury,0,Asphalt,Dry,Street Lights On,Dark (Lighted),Clear,Light
38.896519,-77.021632,27-Oct-14,2014,Monday,Prop. Damage,0,Asphalt,Dry,Street Lights On,Dark (Lighted),Clear,Heavy
38.90265,-77.04665,15-Jun-15,2015,Monday,Injury,0,Asphalt,Dry,Street Lights Off,Daylight,Clear,Medium
38.956952,-77.008021,8-Jan-13,2013,Tuesday,Prop. Damage,0,Asphalt,Dry,Street Lights On,Dark (Lighted),Clear,Medium
38.833488,-77.012854,19-Aug-10,2010,Thursday,Injury,0,Asphalt,Dry,Street Lights On,Dark (Lighted),Clear,Medium
38.90279,-77.024017,3-May-10,2010,Monday,Prop. Damage,0,Asphalt,Wet,Street Lights Off,Daylight,Rain,Medium
38.891111,-76.994641,11-Apr-15,2015,Saturday,Prop. Damage,60,Asphalt,Dry,Street Lights Off,Daylight,Clear,Light
38.91409,-77.04879,3-May-15,2015,Sunday,Prop. Damage,0,Asphalt,Dry,Street Lights On,Dark (Lighted),Clear,Light
38.91684,-77.035812,30-Jun-11,2011,Thursday,Injury,150,Asphalt,Dry,Street Lights On,Dark (Lighted),Clear,Light
38.901607,-77.03983,23-Mar-13,2013,Saturday,Injury,25,Asphalt,Dry,Street Lights Off,Daylight,Clear,Medium
38.887445,-77.000379,29-Oct-13,2013,Tuesday,Prop. Damage,0,Asphalt,Dry,Street Lights Off,Daylight,Clear,Heavy
38.869865,-76.962807,21-Aug-11,2011,Sunday,Injury,20,Asphalt,Dry,Street Lights Off,Daylight,Rain,Heavy
38.932313,-77.072624,17-Sep-11,2011,Saturday,Prop. Damage,50,Asphalt,Dry,Street Lights Off,Daylight,Clear,Heavy
38.975188,-77.024712,17-Apr-15,2015,Friday,Injury,0,Asphalt,Dry,Street Lights Off,Daylight,Clear,Light
38.943508,-77.007202,27-Jul-12,2012,Friday,Prop. Damage,10,Asphalt,Dry,Street Lights Off,Dusk,Clear,Heavy
38.867851,-76.959709,28-Jul-11,2011,Thursday,Injury,20,Asphalt,Dry,None,Daylight,Clear,Medium
38.907448,-76.937759,6-May-10,2010,Friday,Injury,50,Asphalt,Dry,Street Lights On,Dark (Not Lighted),Severe Crosswind,Light
38.899286,-76.91762,7-Apr-11,2011,Thursday,Injury,0,Asphalt,Dry,Street Lights On,Dusk,Clear,Medium
38.88507,-77.00349,5-Jan-11,2011,Wednesday,Prop. Damage,0,Asphalt,Dry,Street Lights Off,Daylight,Clear,Heavy
38.901124,-76.983054,27-Feb-12,2012,Monday,Prop. Damage,0,Asphalt,Dry,None,Daylight,Clear,Light
38.894804,-77.014534,18-Sep-14,2014,Thursday,Prop. Damage,0,Asphalt,Dry,Street Lights Off,Daylight,Clear,Heavy
38.901028,-77.031298,30-Aug-13,2013,Friday,Prop. Damage,30,Asphalt,Dry,Street Lights On,Dark (Lighted),Clear,Light
38.911155,-76.933099,13-Mar-15,2015,Friday,Prop. Damage,0,Asphalt,Dry,Street Lights On,Dark (Lighted),Clear,Medium
38.918899,-76.972832,1-Jun-12,2012,Friday,Prop. Damage,0,Asphalt,Dry,Unknown,Daylight,Clear,Heavy
38.901333,-77.028077,23-Jan-12,2012,Monday,Prop. Damage,0,Asphalt,Wet,Street Lights On,Dark (Lighted),Rain,Medium
38.883892,-76.983246,15-Sep-11,2011,Thursday,Prop. Damage,25,Asphalt,Wet,Street Lights Off,Daylight,Rain,Medium
38.900155,-77.013856,20-Oct-10,2010,Wednesday,Injury,1,Asphalt,Dry,Street Lights Off,Daylight,Clear,Heavy
38.899479,-76.979274,26-Nov-13,2013,Tuesday,Injury,0,Asphalt,Wet,Street Lights On,Dark (Not Lighted),Rain,Medium
38.872833,-77.008905,27-Jul-11,2011,Wednesday,Prop. Damage,50,Asphalt,Dry,Street Lights Off,Daylight,Clear,Heavy
38.88126,-76.99154,23-May-14,2014,Friday,Prop. Damage,0,Asphalt,Dry,Street Lights Off,Daylight,Clear,Light
38.905797,-77.051092,10-Feb-14,2014,Monday,Prop. Damage,0,Asphalt,Dry,Street Lights On,Dark (Lighted),Clear,Light
38.915245,-77.041853,5-Nov-11,2011,Saturday,Prop. Damage,100,Asphalt,Dry,Street Lights On,Dark (Lighted),Clear,Medium
38.965156,-77.079764,30-May-12,2012,Wednesday,Injury,100,Asphalt,Dry,Street Lights Off,Daylight,Clear,Medium
38.862545,-76.96904,13-Jan-10,2010,Wednesday,Prop. Damage,0,Asphalt,Dry,Street Lights Off,Daylight,Clear,Light
38.948681,-77.029694,9-Jan-11,2011,Sunday,Injury,0,Asphalt,Dry,Street Lights Off,Daylight,Clear,Medium
38.87639,-77.01753,13-Jan-15,2015,Tuesday,Prop. Damage,0,Asphalt,Dry,Street Lights Off,Daylight,Clear,Heavy
38.859852,-77.010814,27-Oct-14,2014,Monday,Injury,0,Asphalt,Dry,Street Lights On,Dark (Lighted),Clear,Heavy
38.919344,-76.981006,24-Feb-12,2012,Friday,Prop. Damage,25,Asphalt,Wet,Street Lights On,Dark (Lighted),Clear,Heavy
38.903727,-77.000572,17-Aug-13,2013,Saturday,Prop. Damage,0,Asphalt,Dry,Street Lights Off,Daylight,Clear,Light
38.890903,-77.01393,7-Oct-11,2011,Friday,Injury,0,Asphalt,Dry,Street Lights Off,Daylight,Clear,Medium
38.862381,-76.997666,14-Oct-13,2013,Monday,Injury,0,Asphalt,Dry,Street Lights On,Dark (Lighted),Clear,Medium
38.903583,-77.038749,27-Feb-14,2014,Thursday,Injury,0,Asphalt,Dry,Street Lights Off,Daylight,Clear,Heavy
38.881191,-76.924728,17-Jan-10,2010,Sunday,Prop. Damage,0,Asphalt,Wet,Street Lights On,Dark (Lighted),Rain,Medium
38.90015,-76.98336,9-Aug-13,2013,Friday,Injury,0,Asphalt,Dry,Street Lights Off,Daylight,Clear,Medium
38.92754,-77.090248,14-Oct-11,2011,Friday,Injury,0,Asphalt,Wet,Street Lights Off,Daylight,Rain,Medium
38.871103,-76.988853,21-Jan-10,2010,Thursday,Injury,0,Asphalt,Dry,Street Lights On,Dark (Lighted),Clear,Heavy
38.96406,-77.035965,28-Apr-14,2014,Monday,Prop. Damage,1000,Asphalt,Dry,Street Lights Off,Daylight,Clear,Light
38.9305,-77.007301,22-Oct-11,2011,Saturday,Injury,0,Concrete,Dry,Street Lights On,Dark (Unknown Lighting),Clear,Heavy
38.939831,-76.974374,11-Nov-12,2012,Sunday,Injury,25,Asphalt,Dry,Street Lights On,Dark (Lighted),Clear,Light
38.904439,-77.041331,14-Mar-15,2015,Saturday,Prop. Damage,0,Asphalt,Dry,Street Lights On,Dark (Unknown Lighting),Clear,Heavy
38.90342,-77.03365,17-Oct-13,2013,Thursday,Injury,0,Asphalt,Dry,Street Lights Off,Daylight,Clear,Medium
38.914102,-77.016818,4-Aug-12,2012,Saturday,Injury,0,Asphalt,Dry,None,Daylight,Clear,Medium
38.908923,-77.043379,19-Jun-15,2015,Friday,Injury,0,Asphalt,Dry,Street Lights Off,Daylight,Clear,Light
38.907378,-77.027097,17-Sep-11,2011,Saturday,Prop. Damage,50,Asphalt,Dry,Street Lights On,Dark (Lighted),Clear,Light
38.919617,-77.043649,1-Nov-11,2011,Tuesday,Prop. Damage,50,Asphalt,Dry,Street Lights On,Dark (Lighted),Clear,Light
38.894952,-77.022097,26-May-12,2012,Saturday,Prop. Damage,0,Asphalt,Dry,Street Lights On,Dark (Lighted),Clear,Heavy
38.899336,-77.039825,15-Apr-14,2014,Tuesday,Prop. Damage,0,Asphalt,Wet,Street Lights Off,Daylight,Rain,Medium
38.90397,-76.941198,8-Mar-14,2014,Saturday,Prop. Damage,0,Concrete,Dry,Street Lights On,Dark (Lighted),Clear,Light
38.914151,-77.008992,26-Mar-10,2010,Friday,Injury,5,Asphalt,Dry,None,Daylight,Clear,Medium
38.946956,-77.0773,19-May-15,2015,Tuesday,Injury,0,Asphalt,Dry,Street Lights Off,Daylight,Clear,Light
38.907061,-77.036773,13-Feb-15,2015,Friday,Prop. Damage,0,Asphalt,Dry,Street Lights Off,Daylight,Clear,Medium
38.919875,-77.000936,12-Jan-15,2015,Monday,Prop. Damage,0,Asphalt,Wet,Street Lights Off,Daylight,Rain,Medium
38.88031,-76.926051,23-Apr-15,2015,Thursday,Prop. Damage,0,Asphalt,Dry,Street Lights On,Dark (Lighted),Clear,Light
38.944568,-77.02391,22-Mar-12,2012,Thursday,Injury,0,Asphalt,Dry,Street Lights On,Dark (Lighted),Clear,Medium
38.910688,-77.084341,27-Apr-14,2014,Sunday,Injury,0,Asphalt,Dry,None,Daylight,Clear,Light
38.90576,-77.01365,28-Mar-10,2010,Sunday,Injury,0,Asphalt,Dry,Street Lights On,Dark (Lighted),Clear,Medium
38.919044,-77.069687,21-Jan-10,2010,Thursday,Prop. Damage,50,Asphalt,Dry,Street Lights Off,Daylight,Clear,Medium
38.919314,-77.025179,14-Mar-10,2010,Sunday,Prop. Damage,0,Asphalt,Wet,Street Lights On,Dark (Lighted),Rain,Light
38.936284,-77.024285,20-Sep-14,2014,Saturday,Injury,0,Asphalt,Dry,Street Lights Off,Daylight,Clear,Light
38.950828,-76.98984,4-Apr-15,2015,Saturday,Prop. Damage,0,Asphalt,Dry,Street Lights On,Dusk,Clear,Medium
38.872633,-76.976469,21-Nov-12,2012,Wednesday,Prop. Damage,0,Asphalt,Dry,Street Lights On,Dark (Lighted),Clear,Light
38.88869,-76.98077,15-Jul-12,2012,Sunday,Injury,0,Asphalt,Dry,Street Lights On,Dark (Lighted),Clear,Light
38.831847,-76.993155,4-Feb-13,2013,Monday,Injury,0,Asphalt,Dry,Street Lights On,Dark (Lighted),Clear,Light
38.910237,-77.032418,5-Apr-11,2011,Tuesday,Prop. Damage,25,Asphalt,Wet,Street Lights Off,Daylight,Rain,Light
38.89981,-77.02808,16-Sep-11,2011,Friday,Prop. Damage,0,Asphalt,Dry,Street Lights On,Dark (Lighted),Clear,Light
38.945419,-76.977058,30-Jul-10,2010,Friday,Injury,0,Asphalt,Dry,Street Lights Off,Daylight,Clear,Medium
38.89967,-77.013174,3-Apr-12,2012,Tuesday,Prop. Damage,0,Concrete,Dry,Street Lights Off,Daylight,Clear,Medium
38.948059,-77.02092,4-Feb-10,2010,Thursday,Prop. Damage,0,Asphalt,Ice,Street Lights Off,Daylight,Clear,Medium
38.910083,-77.04393,13-Apr-10,2010,Tuesday,Prop. Damage,25,Asphalt,Dry,Street Lights On,Dark (Lighted),Clear,Medium
38.95472,-76.999519,5-Dec-12,2012,Wednesday,Injury,50,Asphalt,Dry,Street Lights On,Dark (Lighted),Clear,Light
38.870407,-76.963084,21-Feb-12,2012,Tuesday,Prop. Damage,0,Asphalt,Dry,Street Lights On,Dusk,Clear,Heavy
38.954698,-77.082036,8-Sep-14,2014,Monday,Prop. Damage,0,Asphalt,Dry,Street Lights Off,Daylight,Clear,Medium
38.89859,-76.920288,24-Aug-11,2011,Wednesday,Prop. Damage,50,Asphalt,Dry,Street Lights On,Dark (Lighted),Clear,Light
38.907435,-77.045849,20-Jan-13,2013,Sunday,Injury,0,Asphalt,Dry,Unknown,Daylight,Clear,Heavy
38.903825,-77.019069,20-Jun-15,2015,Saturday,Injury,0,Asphalt,Wet,Street Lights On,Dark (Lighted),Rain,Medium
38.925431,-76.965053,27-Mar-12,2012,Tuesday,Injury,0, ,Dry,Street Lights On,Dark (Lighted),Clear,Medium
38.887525,-77.02275,5-Jul-13,2013,Friday,Injury,0,Asphalt,Dry,Street Lights Off,Daylight,Clear,Medium
38.901635,-76.944802,29-Nov-13,2013,Friday,Prop. Damage,250,Asphalt,Dry,Street Lights On,Dark (Lighted),Clear,Medium
38.89981,-77.02191,15-Sep-10,2010,Wednesday,Prop. Damage,5,Asphalt,Dry,Street Lights Off,Daylight,Clear,Medium
38.959408,-77.056536,14-Feb-13,2013,Thursday,Injury,0,Asphalt,Wet,Street Lights On,Dark (Lighted),Clear,Light
38.83113,-77.002922,3-Jul-10,2010,Saturday,Injury,10,Concrete,Dry,Street Lights On,Dark (Lighted),Clear,Light
38.9054,-77.062029,4-Oct-14,2014,Saturday,Prop. Damage,0,Concrete,Dry,Street Lights On,Dark (Lighted),Clear,Heavy
38.9089,-77.004555,28-Jun-12,2012,Thursday,Prop. Damage,0,Asphalt,Dry,Street Lights Off,Daylight,Clear,Heavy
38.914112,-76.988678,1-Oct-11,2011,Saturday,Prop. Damage,0,Asphalt,Wet,Street Lights On,Dark (Lighted),Rain,Medium
38.90279,-77.024017,18-Mar-14,2014,Tuesday,Prop. Damage,0,Asphalt,Dry,Street Lights Off,Daylight,Clear,Heavy
38.947566,-77.070152,10-Jan-14,2014,Friday,Prop. Damage,0,Asphalt,Wet,Street Lights On,Dark (Lighted),Rain,Light
38.882506,-76.993574,12-Jul-14,2014,Saturday,Prop. Damage,0,Asphalt,Dry,Street Lights On,Dark (Lighted),Clear,Medium
38.845917,-76.996437,16-May-12,2012,Wednesday,Prop. Damage,5,Asphalt,Dry,Street Lights Off,Daylight,Clear,Heavy
38.89661,-77.00776,20-Apr-10,2010,Tuesday,Prop. Damage,20,Asphalt,Dry,Street Lights Off,Daylight,Clear,Medium
38.882836,-76.983647,4-May-15,2015,Monday,Prop. Damage,0,Asphalt,Dry,Street Lights Off,Daylight,Clear,Medium
38.865054,-76.989783,7-Jul-11,2011,Thursday,Prop. Damage,0,Asphalt,Dry,Street Lights Off,Daylight,Clear,Medium
38.928611,-77.008611,4-Oct-10,2010,Monday,Prop. Damage,100,Concrete,Wet,Street Lights Off,Daylight,Rain,Heavy
38.927919,-76.968385,23-Dec-10,2010,Thursday,Injury,1000,Asphalt,Dry,Street Lights On,Dark (Lighted),Clear,Light
38.965046,-77.076126,12-Apr-10,2010,Monday,Prop. Damage,15,Asphalt,Dry,Street Lights Off,Daylight,Clear,Heavy
38.887642,-77.037361,16-Aug-10,2010,Monday,Prop. Damage,0,Asphalt,Dry,Street Lights Off,Daylight,Clear,Light
38.887525,-77.022086,5-Sep-12,2012,Wednesday,Injury,0,Asphalt,Dry,Street Lights Off,Daylight,Clear,Medium
38.881675,-76.988114,25-Jun-14,2014,Wednesday,Prop. Damage,75,Asphalt,Dry,Street Lights Off,Daylight,Clear,Heavy
38.92556,-76.99242,13-May-15,2015,Wednesday,Prop. Damage,0,Asphalt,Dry,Street Lights Off,Daylight,Clear,Medium
38.930804,-76.973196,12-Nov-13,2013,Tuesday,Prop. Damage,0,Asphalt,Dry,Street Lights On,Dark (Lighted),Clear,Light
38.876179,-76.931137,24-Jan-11,2011,Monday,Injury,0,Concrete,Dry,Street Lights Off,Daylight,Clear,Heavy
38.926545,-77.007711,8-Jun-10,2010,Tuesday,Prop. Damage,0,Asphalt,Dry,Street Lights Off,Daylight,Clear,Heavy
38.909498,-77.032336,30-Oct-11,2011,Sunday,Injury,10,Asphalt,Dry,Street Lights Off,Daylight,Clear,Medium
38.945419,-76.977058,3-Nov-10,2010,Wednesday,Injury,0,Asphalt,Dry,Street Lights Off,Daylight,Clear,Heavy
38.903034,-76.924805,12-May-15,2015,Tuesday,Injury,0,Asphalt,Dry,Street Lights Off,Daylight,Clear,Light
38.916034,-77.024222,29-Jun-10,2010,Tuesday,Injury,55,Asphalt,Dry,Street Lights Off,Daylight,Clear,Light
38.835045,-77.007507,26-Aug-11,2011,Friday,Prop. Damage,5,Asphalt,Dry,Street Lights On,Dark (Lighted),Clear,Light
38.930052,-77.020548,28-Aug-14,2014,Thursday,Prop. Damage,400,Asphalt,Dry,Street Lights Off,Daylight,Clear,Medium
38.912257,-77.047873,16-Mar-15,2015,Monday,Prop. Damage,0, ,Dry,Street Lights Off,Daylight,Clear,Light
38.897539,-77.006179,21-May-15,2015,Thursday,Prop. Damage,0,Asphalt,Wet,Street Lights Off,Dark (Not Lighted),Rain,Heavy
38.968929,-77.036834,18-Jul-10,2010,Sunday,Injury,40,Asphalt,Dry,Street Lights Off,Daylight,Clear,Medium
38.875156,-77.017233,2-Apr-15,2015,Thursday,Injury,25,Asphalt,Dry,Street Lights Off,Daylight,Clear,Light
38.903064,-77.025445,9-Nov-14,2014,Sunday,Prop. Damage,0,Asphalt,Dry,Street Lights On,Dark (Lighted),Clear,Medium
38.904397,-77.043194,13-Dec-14,2014,Saturday,Prop. Damage,0,Concrete,Dry,Street Lights On,Dark (Lighted),Clear,Light
38.905189,-77.06281,13-Sep-14,2014,Saturday,Prop. Damage,0,Asphalt,Dry,Street Lights On,Dusk,Clear,Heavy
38.908892,-77.003827,30-Jul-14,2014,Wednesday,Injury,0,Concrete,Dry,Street Lights Off,Daylight,Clear,Light
38.961126,-77.073436,15-Feb-14,2014,Saturday,Prop. Damage,0,Asphalt,Dry,Street Lights On,Dark (Lighted),Clear,Light
38.94237,-77.007946,10-Jul-14,2014,Thursday,Prop. Damage,0,Asphalt,Dry,Street Lights Off,Daylight,Clear,Medium
38.962349,-77.01071,11-Oct-12,2012,Thursday,Injury,0,Asphalt,Dry,Street Lights On,Dark (Lighted),Clear,Medium
38.833488,-77.012854,15-Nov-10,2010,Monday,Injury,0,Asphalt,Dry,Street Lights On,Dark (Lighted),Clear,Light
38.903636,-77.053303,26-May-13,2013,Sunday,Prop. Damage,0,Asphalt,Dry,Street Lights Off,Daylight,Clear,Medium
38.915802,-77.03495,11-Feb-10,2010,Thursday,Prop. Damage,100,Concrete,Snow,Street Lights Off,Daylight,Snow,Light
38.912786,-77.009405,17-May-14,2014,Saturday,Prop. Damage,0,Concrete,Dry,Street Lights On,Daylight,Clear,Heavy
38.884639,-76.92028,18-Oct-13,2013,Friday,Injury,0,Asphalt,Dry,Street Lights On,Dark (Lighted),Clear,Medium
38.934535,-77.05772,27-Apr-10,2010,Tuesday,Injury,0,Asphalt,Dry,Street Lights Off,Daylight,Clear,Light
38.91373,-77.016349,17-Oct-10,2010,Sunday,Prop. Damage,0,Asphalt,Dry,Street Lights Off,Daylight,Clear,Heavy
